Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
right_gripper_l_Link1,0.0223803359828565,-0.0207246703999993,-3.87580999849862E-14,0,0,0,0.0396361366488177,4.42804308677778E-06,-4.16223992498149E-06,5.05726815057855E-16,5.07075484071362E-06,-7.50112969101657E-16,9.02028585663474E-06,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_l_Link1.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_l_Link1.STL,,right_知行夹爪90D-1/l_link1-right-1/L-输入2012-1;right_知行夹爪90D-1/l_link1-right-1/L-输入20112-2;right_知行夹爪90D-1/l_link1-right-1/L-输入201123-3;right_知行夹爪90D-1/l_link1-right-1/L-输入20123-4;right_知行夹爪90D-1/l_link1-right-1/L-输入15123-1;right_知行夹爪90D-1/l_link1-right-1/L-输入1532132-2;right_知行夹爪90D-1/l_link1-right-1/L-输入243123-1;right_知行夹爪90D-1/l_link1-right-1/L-输入38123-1;right_知行夹爪90D-1/l_link1-right-1/L-输入38112-2;right_知行夹爪90D-1/l_link1-right-1/L-输入383123-3;right_知行夹爪90D-1/l_link1-right-1/L-输入381233-4;right_知行夹爪90D-1/l_link1-right-1/L-输入92312-1;right_知行夹爪90D-1/l_link1-right-1/L-输入93123-2,right_gripper_l_link1,right_gripper_l_joint1,right_gripper_l_joint1,revolute,0.0301412661165282,0,0.104147022251382,-1.5707963267949,0,0,right_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
right_gripper_l_Link3,-0.017776322205072,-0.0354435704037681,6.99623859938372E-08,0,0,0,0.0819808843097414,1.47581217231455E-05,1.96718821256367E-06,-6.90022538222217E-12,3.98076500394496E-06,-2.53965481182189E-11,1.34358220928367E-05,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_l_Link3.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_l_Link3.STL,,right_知行夹爪90D-1/l_link3-right-1/L-输入5643-1;right_知行夹爪90D-1/l_link3-right-1/L-输入56435-2;right_知行夹爪90D-1/l_link3-right-1/L-输入494-1;right_知行夹爪90D-1/l_link3-right-1/L-输入104-1;right_知行夹爪90D-1/l_link3-right-1/L-输入505-1,right_gripper_l_link3,right_gripper_l_joint3,right_gripper_l_joint3,revolute,0.0403586725846632,-0.0373654592788585,0,0,0,0,right_gripper_l_Link1,0,0,-1,0,0,-0.78,0,,,,,,,,
right_gripper_l_Link2,0.0227341412573771,-0.0210500414339082,-7.39699532866847E-15,0,0,0,0.0368986504005059,4.33085585771273E-06,-4.16803377682794E-06,-1.06961214176285E-15,4.97408698236291E-06,-2.0559873399418E-15,9.02106993339881E-06,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_l_Link2.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_l_Link2.STL,,right_知行夹爪90D-1/l_link2-right-1/L-输入20444-1;right_知行夹爪90D-1/l_link2-right-1/L-输入2043-2;right_知行夹爪90D-1/l_link2-right-1/L-输入1543-1;right_知行夹爪90D-1/l_link2-right-1/L-输入2443-1;right_知行夹爪90D-1/l_link2-right-1/L-输入3843-1;right_知行夹爪90D-1/l_link2-right-1/L-输入38334-2;right_知行夹爪90D-1/l_link2-right-1/L-输入53-1;right_知行夹爪90D-1/l_link2-right-1/L-输入54-2,right_gripper_l_link2,right_gripper_l_joint2,right_gripper_l_joint2,revolute,0.0159999387034243,0,0.121,-1.5707963267949,0,0,right_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
right_gripper_r_Link1,-0.0223803359832875,-0.0207246703997195,-8.3952220062123E-15,0,0,0,0.0396361366488174,4.42804308684273E-06,4.1622399275484E-06,1.74187314873544E-15,5.07075484027885E-06,-7.20867162654852E-16,9.02028585116744E-06,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_r_Link1.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_r_Link1.STL,,right_知行夹爪90D-1/r_link1-right-1/R-输入20-1;right_知行夹爪90D-1/r_link1-right-1/L-输入201-2;right_知行夹爪90D-1/r_link1-right-1/L-输入202-3;right_知行夹爪90D-1/r_link1-right-1/L-输入203-4;right_知行夹爪90D-1/r_link1-right-1/L-输入151-1;right_知行夹爪90D-1/r_link1-right-1/L-输入152-2;right_知行夹爪90D-1/r_link1-right-1/L-输入243-1;right_知行夹爪90D-1/r_link1-right-1/L-输入382-1;right_知行夹爪90D-1/r_link1-right-1/L-输入381-2;right_知行夹爪90D-1/r_link1-right-1/L-输入3833-3;right_知行夹爪90D-1/r_link1-right-1/L-输入384-4;right_知行夹爪90D-1/r_link1-right-1/L-输入91-1;right_知行夹爪90D-1/r_link1-right-1/L-输入92-2,right_gripper_r_link1,right_gripper_r_joint1,right_gripper_r_joint1,revolute,-0.0301413887096794,0,0.104147022251382,-1.5707963267949,0,0,right_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
right_gripper_r_Link3,0.017776322184079,-0.0354435703423773,-6.99464949681378E-08,0,0,0,0.0819808840808663,1.47581216691322E-05,-1.96718820924585E-06,-6.89925782188521E-12,3.98076499416228E-06,2.5381567508546E-11,1.34358220481185E-05,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_r_Link3.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_r_Link3.STL,,right_知行夹爪90D-1/r_link3-right-1/L-输入561-1;right_知行夹爪90D-1/r_link3-right-1/L-输入5612-2;right_知行夹爪90D-1/r_link3-right-1/L-输入4911-1;right_知行夹爪90D-1/r_link3-right-1/L-输入1012-1;right_知行夹爪90D-1/r_link3-right-1/L-输入501-1,right_gripper_r_link3,right_gripper_r_joint3,right_gripper_r_joint3,revolute,-0.0403586725849104,-0.0373654592787268,0,0,0,0,right_gripper_r_Link1,0,0,-1,0,0,-0.78,0,,,,,,,,
right_gripper_r_Link2,-0.0227341412579459,-0.021050041433763,1.02356027819416E-14,0,0,0,0.0368986504005064,4.3308558631055E-06,4.16803377730699E-06,1.5473632235567E-15,4.97408698891288E-06,1.39339292140163E-15,9.02106993294252E-06,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_r_Link2.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/right_gripper_r_Link2.STL,,right_知行夹爪90D-1/r_link2-right-1/L-输入1511-1;right_知行夹爪90D-1/r_link2-right-1/L-输入241-1;right_知行夹爪90D-1/r_link2-right-1/L-输入3811-1;right_知行夹爪90D-1/r_link2-right-1/L-输入3812-2;right_知行夹爪90D-1/r_link2-right-1/L-输入51-1;right_知行夹爪90D-1/r_link2-right-1/L-输入511-2;right_知行夹爪90D-1/r_link2-right-1/L-输入2011-1;right_知行夹爪90D-1/r_link2-right-1/L-输入20111-2,right_gripper_r_link2,right_gripper_r_joint2,right_gripper_r_joint2,revolute,-0.0160000612965757,0,0.121,-1.5707963267949,0,0,right_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
right_arm_9_Link,1.66255897937617E-14,0.0469999999999999,0.00337666716277456,0,0,0,0.0449574285074774,3.5492179920174E-05,1.20228991107839E-17,-4.10735054450039E-22,6.93374582577452E-07,-6.25121716317044E-23,3.58990433682915E-05,0,0,0,0,0,0,package://realbots29/meshes/right_arm_9_Link.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://realbots29/meshes/right_arm_9_Link.STL,,右臂-urdf-1/零件3-2;右臂-urdf-1/GE6C-1;右臂-urdf-1/GE6C-2,right_arm_9_link,right_arm_9_joint,right_arm_9_joint,fixed,0,-0.0219999999999792,-0.0379999999998961,0,0,-1.57079632679488,right_arm_6_Link,0,0,0,,,,,,,,,,,,
left_arm_1_Link,-0.000120591394052849,-0.00377888321544329,-0.0389593852119294,0,0,0,0.573647924649606,0.00121158572175109,2.70621316464503E-06,-3.66291593440747E-06,0.00132340312319395,-9.39525165200706E-05,0.000666738222015523,0,0,0,0,0,0,package://realbots29/meshes/left_arm_1_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_1_Link.STL,,左臂-urdf-1/连杆1-1-1,left_arm_1_link,left_arm_1_joint,left_arm_1_joint,revolute,0.197500000000004,0,-0.297499999999997,0,1.5707963267949,0,chest_Link,0,0,1,0,0,-3.05,3.05,,,,,,,,
left_arm_2_Link,0.000656795401766247,-0.0777031881489421,-0.0027010030410651,0,0,0,2.25251578557808,0.0084801078330559,-5.7091238087089E-06,8.3894824768304E-06,0.0025686922098062,-0.000897375665389726,0.00777168160638063,0,0,0,0,0,0,package://realbots29/meshes/left_arm_2_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_2_Link.STL,,左臂-urdf-1/L2-1;左臂-urdf-1/L2-2-1,left_arm_2_link,left_arm_2_joint,left_arm_2_joint,revolute,0,0,0,1.5707963267949,-1.5707963267949,0,left_arm_1_Link,0,0,-1,0,0,-0.26,3.05,,,,,,,,
left_arm_3_Link,-9.65793286084698E-07,0.00172024570404675,-0.0407018613036851,0,0,0,1.63593944344322,0.00384603298880421,-1.3543735542689E-08,4.4392814825309E-10,0.00387114812749876,0.000144920818609886,0.00104684053020319,0,0,0,0,0,0,package://realbots29/meshes/left_arm_3_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_3_Link.STL,,左臂-urdf-1/L3-1,left_arm_3_link,left_arm_3_joint,left_arm_3_joint,revolute,0,-0.291999999999997,0,1.57079632679489,-1.5707963267949,0,left_arm_2_Link,0,0,-1,0,0,-3.05,3.05,,,,,,,,
left_arm_4_Link,-2.91278225710771E-05,0.0671129214971078,0.391330156720013,0,0,0,1.42340455671477,0.00317638465626326,-7.659139561365E-09,1.23971685668714E-08,0.00118527621668335,0.000301620239723041,0.00282281492886125,0,0,0,0,0,0,package://realbots29/meshes/left_arm_4_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_4_Link.STL,,左臂-urdf-1/L4-1;左臂-urdf-1/R2-2-1,right_arm_4_link,left_arm_4_joint,left_arm_4_joint,revolute,0,0.394999999999901,0,1.57079632679522,0,0,left_arm_3_Link,0,0,-1,0,0,-1.83,1.83,,,,,,,,
left_arm_5_Link,-0.000539726741199453,-0.00216679280332976,-0.0927556222832525,0,0,0,1.00526053236923,0.000918480636482949,1.25482263214387E-07,8.43994861669987E-06,0.00104063704876548,-1.74809687970476E-07,0.000575350407545745,0,0,0,0,0,0,package://realbots29/meshes/left_arm_5_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_5_Link.STL,,左臂-urdf-1/R5-1;左臂-urdf-1/R6-2-1;左臂-urdf-1/关节6固定板1-左臂-1;左臂-urdf-1/L6-1-1,left_arm_5_link,left_arm_5_joint,left_arm_5_joint,revolute,0,0.294000000000192,0.394999999999842,1.5707963267949,1.5707963267949,0,left_arm_4_Link,0,0,1,0,0,-2.97,2.97,,,,,,,,
left_arm_6_Link,-4.92599955270734E-09,-0.00822915494521825,0.000292621669112796,0,0,0,0.518052610280783,0.00024987093380414,5.17021078673625E-11,-3.9795487117466E-10,0.000232724690484707,1.28149834244168E-06,0.000240854839219164,0,0,0,0,0,0,package://realbots29/meshes/left_arm_6_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_6_Link.STL,,左臂-urdf-1/R6-1,left_arm_6_link,left_arm_6_joint,left_arm_6_joint,revolute,0,0,0,1.57079632679489,-1.5707963267949,0,left_arm_5_Link,0,0,1,0,0,-1.13,0.35,,,,,,,,
left_arm_7_Link,1.54853114237266E-06,-0.0221182090276751,-0.0253132172680144,0,0,0,0.267139356508501,0.000308082193673499,-2.38186805674065E-09,7.1988287422392E-09,0.000143441325780203,-8.7913405734686E-05,0.000282304664813725,0,0,0,0,0,0,package://realbots29/meshes/left_arm_7_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_7_Link.STL,,左臂-urdf-1/L7-2;左臂-urdf-1/R7-1-1,left_arm_7_link,left_arm_7_joint,left_arm_7_joint,revolute,0,0,0,1.5707963267949,-1.5707963267949,0,left_arm_6_Link,0,0,1,0,0,-1.75,1.57,,,,,,,,
left_arm_8_Link,0.000102435416426691,1.04707753728339E-05,-0.0165709372102079,0,0,0,0.161471175200816,6.67502027602462E-05,3.79551257942726E-08,-2.73829252844926E-07,6.73077820334536E-05,2.72531853367148E-08,8.46077818711242E-05,0,0,0,0,0,0,package://realbots29/meshes/left_arm_8_Link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_8_Link.STL,,左臂-urdf-1/末端-1,left_arm_8_link,left_arm_8_joint,left_arm_8_joint,fixed,0,-0.105000000000012,1.08968104269302E-05,1.57079632679524,0,0,left_arm_7_Link,0,0,0,,,,,,,,,,,,
left_camera_Link,0.00693712868080162,-0.016665779355227,-0.0274764648026932,0,0,0,0.865178114821345,0.000309713601224447,-3.12555761266151E-05,1.85964874990945E-05,0.000903890980628004,-4.03618875930851E-05,0.0011164255077049,0,0,0,0,0,0,package://realbots29/meshes/left_camera_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://realbots29/meshes/left_camera_Link.STL,,335LG+90D装配-2/335LG+90D装配.STEP-1/335LG+90D相机支架.STEP-1;335LG+90D装配-2/335LG+90D装配.STEP-1/335LG+90D相机后盖.STEP-1;335LG+90D装配-2/335LG+90D装配.STEP-1/335LG+90D相机外壳.STEP-1;335LG+90D装配-2/335LG+90D装配.STEP-1/[3D][STP]Gemini 335Lg Asm with FOV_20240826.STEP-1,left_camera_link,left_camera_joint,left_camera_joint,fixed,0.0972521344043364,0.0255888739747984,0.0531673177613026,0.436332351985299,0,-1.57079632679478,left_arm_8_Link,0,0,0,,,,,,,,,,,,
left_binocular_right_camera_Link,0.0461300978867104,-0.000141816369339465,-0.0167877271482602,0,0,0,0.312696414440289,3.47675715115058E-05,-8.44042306588789E-07,4.9142290749873E-06,0.00036568868308324,1.27028123073756E-07,0.00038071080275592,0,0,0,0,0,0,package://realbots29/meshes/left_binocular_right_camera_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://realbots29/meshes/left_binocular_right_camera_Link.STL,,335LG+90D装配-2/335LG+90D装配.STEP-1/[3D][STP]Gemini 335Lg Asm with FOV_20240826.STEP-1,left_binocular_right_camera_link,left_binocular_right_camera_joint,left_binocular_right_camera_joint,fixed,-0.0459054299802165,0,-0.000100000000000156,0,0,0,left_camera_Link,0,0,0,,,,,,,,,,,,
left_speckle_camera_Link,-0.00137080391295319,-0.000141729529923695,-0.0167877271482601,0,0,0,0.312696414440289,3.47675715115058E-05,-8.44042306588787E-07,4.9142290749873E-06,0.00036568868308324,1.27028123073715E-07,0.00038071080275592,0,0,0,0,0,0,package://realbots29/meshes/left_speckle_camera_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://realbots29/meshes/left_speckle_camera_Link.STL,,335LG+90D装配-2/335LG+90D装配.STEP-1/[3D][STP]Gemini 335Lg Asm with FOV_20240826.STEP-1,left_speckle_camera_link,chassis_speckle_camera_joint,left_speckle_camera_joint,fixed,0.00159547181944711,0,-0.000100000000000156,0,0,0,left_camera_Link,0,0,0,,,,,,,,,,,,
left_rgb_camera_Link,-0.0251208406470089,-0.000141750722416789,-0.0167877271482602,0,0,0,0.312696414440289,3.47675715115058E-05,-8.44042306588796E-07,4.9142290749873E-06,0.00036568868308324,1.27028123073742E-07,0.00038071080275592,0,0,0,0,0,0,package://realbots29/meshes/left_rgb_camera_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://realbots29/meshes/left_rgb_camera_Link.STL,,335LG+90D装配-2/335LG+90D装配.STEP-1/[3D][STP]Gemini 335Lg Asm with FOV_20240826.STEP-1,left_rgb_camera_link,left_rgb_camera_joint,left_rgb_camera_Link,fixed,0.0253455085535028,0,-0.000100000000000211,0,0,0,left_camera_Link,0,0,0,,,,,,,,,,,,
left_binocular_left_camera_Link,-0.0488699021132895,-0.000141816369320036,-0.0167877271482603,0,0,0,0.312696414440289,3.47675715115058E-05,-8.44042306588785E-07,4.9142290749873E-06,0.00036568868308324,1.27028123073742E-07,0.00038071080275592,0,0,0,0,0,0,package://realbots29/meshes/left_binocular_left_camera_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://realbots29/meshes/left_binocular_left_camera_Link.STL,,335LG+90D装配-2/335LG+90D装配.STEP-1/[3D][STP]Gemini 335Lg Asm with FOV_20240826.STEP-1,left_binocular_left_camera_link,left_binocular_left_camera_joint,left_binocular_left_camera_joint,fixed,0.0490945700197835,0,-0.000100000000000211,0,0,0,left_camera_Link,0,0,0,,,,,,,,,,,,
left_gripper_base_Link,0.000645232696574877,-4.98342482341556E-06,0.0727608260277068,0,0,0,2.05487747907721,0.00192541909575752,-1.44023167065911E-09,-1.02906039614277E-05,0.00222826286707637,-1.13723919863579E-07,0.00115000373137979,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_base_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_base_Link.STL,,left_知行夹爪90D-1/1base-link-left-1/rtool-base-link-1;left_知行夹爪90D-1/1base-link-left-1/ctag2f90d 90d两指协作手-20250704外发-1,left_gripper_base_link,left_gripper_base_joint,left_gripper_base_joint,fixed,0,0,0.00299999999992695,0,0,-1.5707963267949,left_arm_8_Link,0,0,0,,,,,,,,,,,,
left_gripper_l_Link1,0.0223803359828924,-0.0207246703999564,-2.59262687669412E-14,0,0,0,0.039636136648818,4.42804309122815E-06,-4.16223992528167E-06,-3.05442477622893E-16,5.07075483916212E-06,-1.65384122543778E-15,9.02028585657528E-06,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_l_Link1.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_l_Link1.STL,,left_知行夹爪90D-1/1l_link1-left-1/输入20-1;left_知行夹爪90D-1/1l_link1-left-1/输入20-2;left_知行夹爪90D-1/1l_link1-left-1/输入20-3;left_知行夹爪90D-1/1l_link1-left-1/输入20-4;left_知行夹爪90D-1/1l_link1-left-1/输入15-1;left_知行夹爪90D-1/1l_link1-left-1/输入15-2;left_知行夹爪90D-1/1l_link1-left-1/输入24-1;left_知行夹爪90D-1/1l_link1-left-1/输入38-1;left_知行夹爪90D-1/1l_link1-left-1/输入38-2;left_知行夹爪90D-1/1l_link1-left-1/输入38-3;left_知行夹爪90D-1/1l_link1-left-1/输入38-4;left_知行夹爪90D-1/1l_link1-left-1/输入9-1;left_知行夹爪90D-1/1l_link1-left-1/输入9-2,left_gripper_l_link1,left_gripper_l_joint1,left_gripper_l_joint1,revolute,0.0301412661165282,0,0.104147022251382,-1.5707963267949,0,0,left_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
left_gripper_l_Link3,-0.017776322210979,-0.0354435704207003,6.99661940190879E-08,0,0,0,0.081980884370693,1.47581217376585E-05,1.9671882135622E-06,-6.90059008478504E-12,3.98076500572718E-06,-2.54012216700521E-11,1.34358221057221E-05,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_l_Link3.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_l_Link3.STL,,left_知行夹爪90D-1/1l_link3-left-1/输入56-1;left_知行夹爪90D-1/1l_link3-left-1/输入56-2;left_知行夹爪90D-1/1l_link3-left-1/输入49-1;left_知行夹爪90D-1/1l_link3-left-1/输入10-1;left_知行夹爪90D-1/1l_link3-left-1/输入50-1,left_gripper_l_link3,left_gripper_l_joint3,left_gripper_l_Link3,revolute,0.0403586725849245,-0.0373654592787069,0,0,0,0,left_gripper_l_Link1,0,0,-1,0,0,-0.78,0,,,,,,,,
left_gripper_l_Link2,0.0227341412573767,-0.0210500414339083,-7.62313670975621E-15,0,0,0,0.036898650400506,4.33085585771272E-06,-4.16803377682793E-06,-1.06961155198307E-15,4.97408698236289E-06,-2.05598732753409E-15,9.02106993339877E-06,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_l_Link2.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_l_Link2.STL,,left_知行夹爪90D-1/1l_link2-left-1/输入20-1;left_知行夹爪90D-1/1l_link2-left-1/输入20-2;left_知行夹爪90D-1/1l_link2-left-1/输入15-1;left_知行夹爪90D-1/1l_link2-left-1/输入24-1;left_知行夹爪90D-1/1l_link2-left-1/输入38-1;left_知行夹爪90D-1/1l_link2-left-1/输入38-2;left_知行夹爪90D-1/1l_link2-left-1/输入5-1;left_知行夹爪90D-1/1l_link2-left-1/输入5-2,left_gripper_l_link2,left_gripper_l_joint2,left_gripper_l_joint2,revolute,0.0159999387034243,0,0.121,-1.5707963267949,0,0,left_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
left_gripper_r_Link1,-0.0223803359832219,-0.0207246703997527,-8.60935427405578E-15,0,0,0,0.0396361366488174,4.42804308684795E-06,4.16223992754881E-06,1.74187338764107E-15,5.07075484027363E-06,-7.2086714981105E-16,9.02028585116745E-06,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_r_Link1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_r_Link1.STL,,left_知行夹爪90D-1/1r_link1-left-1;left_知行夹爪90D-1/1r_link1-left-1/输入20-1;left_知行夹爪90D-1/1r_link1-left-1/输入20-2;left_知行夹爪90D-1/1r_link1-left-1/输入20-3;left_知行夹爪90D-1/1r_link1-left-1/输入20-4;left_知行夹爪90D-1/1r_link1-left-1/输入15-1;left_知行夹爪90D-1/1r_link1-left-1/输入15-2;left_知行夹爪90D-1/1r_link1-left-1/输入24-1;left_知行夹爪90D-1/1r_link1-left-1/输入38-1;left_知行夹爪90D-1/1r_link1-left-1/输入38-2;left_知行夹爪90D-1/1r_link1-left-1/输入38-3;left_知行夹爪90D-1/1r_link1-left-1/输入38-4;left_知行夹爪90D-1/1r_link1-left-1/输入9-1;left_知行夹爪90D-1/1r_link1-left-1/输入9-2,left_gripper_r_link1,right_gripper_r_joint1,left_gripper_r_joint1,revolute,-0.0301413887096794,0,0.104147022251382,-1.5707963267949,0,0,left_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
left_gripper_r_Link3,0.0177763221836158,-0.0354435703411669,-6.99462152469846E-08,0,0,0,0.0819808840763548,1.47581216680738E-05,-1.9671882091845E-06,-6.89923476566256E-12,3.9807649939076E-06,2.53812522082991E-11,1.34358220473053E-05,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_r_Link3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_r_Link3.STL,,left_知行夹爪90D-1/1r_link3-left-1;left_知行夹爪90D-1/1r_link3-left-1/输入56-1;left_知行夹爪90D-1/1r_link3-left-1/输入56-2;left_知行夹爪90D-1/1r_link3-left-1/输入49-1;left_知行夹爪90D-1/1r_link3-left-1/输入10-1;left_知行夹爪90D-1/1r_link3-left-1/输入50-1,left_gripper_r_link3,left_gripper_r_joint3,left_gripper_r_joint3,revolute,-0.0403586725848636,-0.0373654592787541,0,0,0,0,left_gripper_r_Link1,0,0,-1,0,0,-0.78,0,,,,,,,,
left_gripper_r_Link2,-0.0227341412579364,-0.0210500414337741,4.54819276799019E-14,0,0,0,0.0368986504005059,4.3308558618621E-06,4.16803377866051E-06,-1.09158001805211E-15,4.97408698574461E-06,1.88464641939525E-15,9.02106993110774E-06,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_r_Link2.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://realbots29/meshes/left_gripper_r_Link2.STL,,left_知行夹爪90D-1/1r_link2-left-1/输入20-1;left_知行夹爪90D-1/1r_link2-left-1/输入20-2;left_知行夹爪90D-1/1r_link2-left-1/输入15-1;left_知行夹爪90D-1/1r_link2-left-1/输入24-1;left_知行夹爪90D-1/1r_link2-left-1/输入38-1;left_知行夹爪90D-1/1r_link2-left-1/输入38-2;left_知行夹爪90D-1/1r_link2-left-1/输入5-1;left_知行夹爪90D-1/1r_link2-left-1/输入5-2,left_gripper_r_link2,left_gripper_r_joint2,left_gripper_r_Link2,revolute,-0.0160000612965756,0,0.121,-1.5707963267949,0,0,left_gripper_base_Link,0,0,-1,0,0,-0.78,0,,,,,,,,
left_arm_9_Link,1.52655665885959E-15,0.0518548740509712,-0.00334326843508802,0,0,0,0.0407483226701978,3.54266364014032E-05,1.96196618677385E-21,1.60615577982705E-19,6.27831063806709E-07,-1.30026652120041E-19,3.57825672498633E-05,0,0,0,0,0,0,package://realbots29/meshes/left_arm_9_Link.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://realbots29/meshes/left_arm_9_Link.STL,,左臂-urdf-1/零件3-1;左臂-urdf-1/GE6C-1,left_arm_9_link,left_arm_9_joint,left_arm_9_joint,fixed,0,-0.0220000000000003,-0.0381999999998773,3.14159265358979,0,-1.5707963267949,left_arm_6_Link,0,0,1,,,,,,,,,,,,
